order_no,Product,Quantity
10633,Hippo,4
10634,Clue,3
10635,Uno,3
10636,Elephant,2
10637,Uno,5
10638,Jenga,1
10639,Tux,1
10640,Bird,4
10641,Uno,2
10642,Bird,5
10643,Uno,2
10644,Hippo,2
10645,Bird,3
10646,Whale,4
10647,Bird,5
10648,Whale,4
10649,Lego,5
10650,Tux,3
10651,Hippo,3
10652,Uno,5
10653,Uno,1
10654,Twister,5
10655,Clue,3
10656,Clue,5
10657,Hippo,2
10658,Uno,1
10659,Tux,1
10660,Tux,5
10661,Bird,5
10662,Twister,4
10663,Bird,3
10664,Hippo,1
10665,Bird,2
10666,Lego,4
10667,Whale,4
10668,Bird,4
10669,Hippo,1
10670,Bird,3
10671,Twister,3
10672,Whale,5
10673,Uno,2
10674,Whale,1
10675,Lego,2
10676,Jenga,1
10677,Elephant,1
10678,Twister,5
10679,Bird,2
10680,Uno,3
10681,Hippo,1
10682,Clue,4
10683,Lego,2
10684,Jenga,4
10685,Hippo,3
10686,Hippo,2
10687,Elephant,2
10688,Lego,2
10689,Tux,2
10690,Lego,3
10691,Twister,1
10692,Hippo,5
10693,Hippo,5
10694,Uno,2
10695,Whale,3
10696,Whale,5
10697,Uno,2
10698,Hippo,3
10699,Twister,5
10700,Twister,1
10701,Bird,5
10702,Tux,5
10703,Jenga,4
10704,Jenga,1
10705,Tux,5
10706,Bird,3
10707,Jenga,5
10708,Whale,5
10709,Jenga,3
10710,Hippo,4
10711,Hippo,2
10712,Uno,4
10713,Elephant,3
10714,Whale,5
10715,Clue,5
10716,Clue,4
10717,Hippo,4
10718,Twister,2
10719,Whale,3
10720,Bird,5
10721,Jenga,3
10722,Clue,5
10723,Uno,5
10724,Twister,3
10725,Tux,5
10726,Jenga,5
10727,Bird,1
10728,Lego,4
10729,Lego,4
10730,Jenga,5
10731,Bird,4
10732,Bird,4
10733,Lego,1
10734,Bird,5
10735,Whale,1
10736,Twister,4
10737,Uno,5
10738,Hippo,2
10739,Clue,2
10740,Hippo,1
10741,Whale,1
10742,Elephant,2
10743,Uno,4
10744,Elephant,3
10745,Bird,4
10746,Whale,4
10747,Uno,4
10748,Uno,3
10749,Hippo,5
10750,Tux,2
10751,Elephant,1
10752,Whale,1
10753,Hippo,3
10754,Tux,4
10755,Elephant,4
10756,Tux,2
10757,Clue,4
10758,Jenga,2
10759,Elephant,5
10760,Lego,1
10761,Elephant,5
10762,Whale,3
10763,Whale,1
10764,Twister,2
10765,Clue,3
10766,Hippo,2
10767,Hippo,5
10768,Twister,2
10769,Jenga,4
10770,Elephant,2
10771,Tux,5
10772,Twister,3
10773,Uno,1
10774,Bird,3
10775,Jenga,4
10776,Tux,3
10777,Tux,1
10778,Twister,2
10779,Clue,1
10780,Bird,5
10781,Lego,5
10782,Clue,1
10783,Bird,4
10784,Tux,1
10785,Whale,4
10786,Elephant,2
10787,Hippo,2
10788,Twister,3
10789,Hippo,5
10790,Tux,4
10791,Uno,5
10792,Elephant,4
10793,Twister,3
10794,Twister,4
10795,Hippo,1
10796,Clue,2
10797,Elephant,4
10798,Tux,1
10799,Bird,3
10800,Clue,3
10801,Bird,2
10802,Elephant,5
10803,Twister,3
10804,Lego,5
10805,Tux,5
10806,Clue,5
10807,Bird,1
10808,Twister,5
10809,Twister,5
10810,Uno,1
10811,Clue,1
10812,Bird,1
10813,Hippo,4
10814,Lego,3
10815,Twister,2
10816,Twister,4
10817,Lego,5
10818,Tux,5
10819,Elephant,2
10820,Whale,2
10821,Whale,4
10822,Lego,4
10823,Uno,2
10824,Uno,4
10825,Whale,5
10826,Tux,3
10827,Elephant,3
10828,Hippo,2
10829,Twister,2
10830,Lego,3
10831,Lego,3
10832,Tux,4
10833,Lego,2
10834,Hippo,4
10835,Uno,4
10836,Lego,5
10837,Whale,2
10838,Uno,5
10839,Tux,3
10840,Tux,5
10841,Whale,2
10842,Whale,5
10843,Uno,2
10844,Elephant,2
10845,Hippo,2
10846,Hippo,3
10847,Uno,5
10848,Tux,5
10849,Jenga,1
10850,Elephant,2
10851,Twister,4
10852,Tux,5
10853,Lego,2
10854,Whale,5
10855,Tux,1
10856,Lego,5
10857,Tux,1
10858,Twister,4
10859,Hippo,4
10860,Uno,3
10861,Uno,2
10862,Lego,4
10863,Elephant,5
10864,Elephant,5
10865,Clue,4
10866,Whale,5
10867,Jenga,4
10868,Hippo,1
10869,Hippo,1
10870,Elephant,1
10871,Whale,4
10872,Clue,3
10873,Elephant,4
10874,Lego,2
10875,Uno,1
10876,Hippo,1
10877,Jenga,3
10878,Lego,1
10879,Elephant,4
10880,Elephant,3
10881,Hippo,1
10882,Whale,2
10883,Elephant,3
10884,Whale,1
10885,Whale,1
10886,Clue,3
10887,Jenga,5
10888,Clue,4
10889,Clue,1
10890,Elephant,1
10891,Jenga,4
10892,Clue,2
10893,Whale,2
10894,Clue,5
10895,Clue,3
10896,Clue,5
10897,Whale,4
10898,Clue,3
10899,Jenga,2
10900,Jenga,5
10901,Jenga,3
10902,Clue,2
10903,Clue,2
10904,Jenga,5
10905,Clue,2
10906,Clue,1
10907,Jenga,4
10908,Jenga,3
10909,Clue,1
10910,Jenga,2
10911,Lego,5
10912,Uno,1
10913,Jenga,5
10914,Clue,4
10915,Twister,5
10916,Uno,5
10917,Tux,2
10918,Hippo,1
10919,Bird,3
10920,Twister,5
10921,Tux,2
10922,Elephant,1
10923,Uno,3
10924,Clue,5
10925,Hippo,1
10926,Whale,2
10927,Elephant,4
10928,Whale,2
10929,Elephant,3
10930,Whale,1
10931,Tux,2
10932,Hippo,5
10933,Tux,4
10934,Twister,5
10935,Clue,2
10936,Tux,2
10937,Jenga,5
10938,Whale,4
10939,Tux,1
10940,Clue,2
10941,Twister,2
10942,Hippo,2
10943,Bird,5
10944,Twister,4
10945,Clue,2
10946,Elephant,2
10947,Elephant,4
10948,Bird,5
10949,Clue,5
10950,Bird,2
10951,Lego,4
10952,Hippo,5
10953,Clue,4
10954,Lego,5
10955,Bird,2
10956,Jenga,1
10957,Clue,1
10958,Tux,5
10959,Whale,1
10960,Jenga,3
10961,Lego,2
10962,Bird,2
10963,Lego,3
10964,Elephant,2
10965,Bird,4
10966,Bird,4
10967,Hippo,1
10968,Lego,1
10969,Jenga,1
10970,Tux,4
10971,Bird,3
10972,Lego,1
10973,Uno,4
10974,Hippo,2
10975,Twister,4
10976,Jenga,1
10977,Clue,2
10978,Lego,5
10979,Lego,3
10980,Whale,3
10981,Jenga,3
10982,Clue,2
10983,Hippo,3
10984,Jenga,2
10985,Bird,3
10986,Tux,3
10987,Bird,2
10988,Jenga,5
10989,Bird,5
10990,Clue,5
10991,Jenga,2
10992,Hippo,1
10993,Uno,4
10994,Jenga,2
10995,Lego,3
10996,Hippo,4
10997,Clue,1
10998,Tux,4
10999,Whale,3
11000,Hippo,5
11001,Elephant,5
11002,Elephant,2
11003,Clue,5
11004,Jenga,5
11005,Elephant,4
11006,Lego,1
11007,Whale,5
11008,Lego,1
11009,Bird,1
11010,Whale,1
11011,Tux,1
11012,Tux,2
11013,Whale,5
11014,Bird,5
11015,Lego,4
11016,Bird,2
11017,Whale,3
11018,Elephant,5
11019,Whale,5
11020,Twister,4
11021,Hippo,4
11022,Tux,4
11023,Whale,1
11024,Whale,3
11025,Hippo,2
11026,Twister,3
11027,Elephant,1
11028,Hippo,3
11029,Lego,2
11030,Clue,4
11031,Clue,5
11032,Twister,1
11033,Elephant,2
11034,Elephant,4
11035,Whale,4
11036,Bird,1
11037,Twister,2
11038,Bird,5
11039,Clue,1
11040,Tux,5
11041,Lego,1
11042,Tux,3
11043,Twister,2
11044,Clue,3
11045,Elephant,2
11046,Clue,2
11047,Elephant,1
11048,Hippo,2
11049,Clue,4
11050,Uno,3
11051,Elephant,3
11052,Hippo,3
11053,Hippo,2
11054,Elephant,5
11055,Twister,5
11056,Lego,3
11057,Clue,2
11058,Elephant,4
11059,Tux,4
11060,Twister,3
11061,Jenga,3
11062,Elephant,1
11063,Lego,2
11064,Tux,4
11065,Hippo,4
11066,Bird,5
11067,Elephant,3
11068,Uno,3
11069,Bird,1
11070,Hippo,3
11071,Tux,4
11072,Lego,5
11073,Tux,1
11074,Jenga,5
11075,Jenga,1
11076,Bird,4
11077,Hippo,3
11078,Hippo,3
11079,Elephant,4
11080,Uno,2
11081,Jenga,5
11082,Twister,3
11083,Jenga,4
11084,Clue,2
11085,Bird,4
11086,Elephant,1
11087,Elephant,3
11088,Whale,3
11089,Tux,1
11090,Jenga,1
11091,Elephant,1
11092,Elephant,3
11093,Uno,5
11094,Clue,5
11095,Bird,5
11096,Lego,4
11097,Clue,3
11098,Jenga,1
11099,Twister,5
11100,Hippo,3
11101,Jenga,5
11102,Whale,1
11103,Tux,1
11104,Elephant,3
11105,Jenga,1
11106,Lego,1
11107,Twister,3
11108,Jenga,2
11109,Uno,4
11110,Jenga,2
11111,Lego,2
11112,Elephant,5
11113,Jenga,3
11114,Jenga,3
11115,Jenga,2
11116,Clue,3
11117,Bird,3
11118,Twister,5
11119,Lego,3
11120,Elephant,2
11121,Bird,1
11122,Clue,3
11123,Jenga,3
11124,Jenga,3
11125,Jenga,2
11126,Elephant,5
11127,Tux,5
11128,Whale,2
11129,Hippo,1
11130,Tux,5
11131,Bird,4
11132,Twister,1
11133,Uno,3
11134,Clue,3
11135,Twister,4
11136,Tux,2
11137,Bird,4
11138,Elephant,2
11139,Whale,4
11140,Hippo,4
11141,Bird,1
11142,Whale,1
11143,Elephant,4
11144,Elephant,2
11145,Bird,3
11146,Uno,1
11147,Jenga,1
11148,Hippo,3
11149,Clue,1
11150,Elephant,3
11151,Tux,5
11152,Uno,4
11153,Lego,2
11154,Tux,5
11155,Whale,4
11156,Tux,2
11157,Uno,1
11158,Elephant,4
11159,Tux,1
11160,Whale,2
11161,Twister,3
11162,Whale,3
11163,Jenga,4
11164,Hippo,2
11165,Hippo,3
11166,Hippo,2
11167,Bird,3
11168,Hippo,5
11169,Twister,5
11170,Uno,1
11171,Jenga,4
11172,Whale,2
11173,Twister,2
11174,Lego,3
11175,Bird,5
11176,Lego,5
11177,Jenga,2
11178,Twister,4
11179,Jenga,1
11180,Tux,4
11181,Whale,1
11182,Bird,3
11183,Whale,2
11184,Whale,1
11185,Uno,3
11186,Twister,2
11187,Tux,3
11188,Jenga,1
11189,Jenga,4
11190,Whale,3
11191,Jenga,1
11192,Lego,3
11193,Clue,2
11194,Whale,1
11195,Twister,1
11196,Lego,3
11197,Whale,1
11198,Tux,1
11199,Hippo,5
11200,Uno,5
11201,Clue,5
11202,Clue,5
11203,Hippo,4
11204,Tux,3
11205,Tux,1
11206,Jenga,1
11207,Lego,3
11208,Whale,5
11209,Tux,3
11210,Lego,3
11211,Tux,1
11212,Twister,3
11213,Hippo,1
11214,Hippo,2
11215,Uno,5
11216,Hippo,5
11217,Whale,3
11218,Twister,4
11219,Twister,5
11220,Twister,2
11221,Whale,5
11222,Clue,5
11223,Twister,1
11224,Twister,1
11225,Uno,3
11226,Uno,5
11227,Whale,2
11228,Lego,1
11229,Whale,2
11230,Whale,4
11231,Whale,1
11232,Whale,3
11233,Clue,1
11234,Whale,1
11235,Twister,1
11236,Clue,1
11237,Hippo,1
11238,Lego,1
11239,Lego,4
11240,Uno,2
11241,Uno,2
11242,Lego,3
11243,Lego,5
11244,Lego,3
11245,Uno,4
11246,Uno,4
11247,Uno,5
11248,Uno,2
11249,Uno,4
11250,Uno,4
11251,Uno,1
11252,Uno,4
11253,Uno,3
